Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,ORIG_FID,ROUTENAME,GISID,ROUTECLASS,UNITNBR,UNITNAME,ROUTECAT,ROUTETYPE,SEGLNGTH,SHARE,Shape_Leng,ROADCLASS,NAME,Use,Road_Trail,ApprovedNa,Note,Status,gridcode,SBS,ENHANCED_L
1,31511,1,3440,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31512,1,3441,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31513,1,3442,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31514,1,3443,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31515,1,3444,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31516,1,3445,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31517,1,3446,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31518,1,3447,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31519,1,3448,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31520,1,3449,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31521,1,3450,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31522,1,3451,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31523,1,3452,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31524,1,3453,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31525,1,3454,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,4,High,Redwood/Douglas fir
1,31526,1,3455,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31527,1,3456,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31528,1,3457,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31529,1,3458,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31530,1,3459,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31531,1,3460,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31532,1,3461,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31533,1,3462,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31534,1,3463,5164,Howard King Trail,GIS0102772,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,10711,Public,4100.16261007000,3,,,,,,,3,Moderate,Redwood/Douglas fir
0,31590,0,3464,5173,Pigeon Point Trail,GIS0105089,State Park Trail,"281",Pigeon Point Light Station SHP,Class I,Native Material,222,,84.88882478050,3,,,,,,,0,,
0,31591,0,3465,5173,Pigeon Point Trail,GIS0105089,State Park Trail,"281",Pigeon Point Light Station SHP,Class I,Native Material,222,,84.88882478050,3,,,,,,,0,,
0,31631,0,3466,5179,Equal Access Trail,GIS0086114,State Park Trail,"222",Año Nuevo SP,Class I,Board Walk,80,Public,30.78711864710,3,,,,,,,0,,
0,31632,0,3467,5179,Equal Access Trail,GIS0086114,State Park Trail,"222",Año Nuevo SP,Class I,Board Walk,80,Public,30.78711864710,3,,,,,,,0,,
0,31633,0,3468,5180,Iverson Trl,GIS0104386,State Park Road,"405",Portola Redwoods SP,Service Rd,Native Material,0,Public,148.76389896600,3,,,,,,,0,,
0,31634,0,3469,5180,Iverson Trl,GIS0104386,State Park Road,"405",Portola Redwoods SP,Service Rd,Native Material,0,Public,148.76389896600,3,,,,,,,0,,
0,31635,0,3470,5180,Iverson Trl,GIS0104386,State Park Road,"405",Portola Redwoods SP,Service Rd,Native Material,0,Public,148.76389896600,3,,,,,,,0,,
0,31810,1,3471,5208,Castle Rock Trail,GIS0100185,State Park Trail,"404",Castle Rock SP,Class I,Aggregate,140,Public,53.48424571010,3,,,,,,,0,,Developed
0,31811,1,3472,5208,Castle Rock Trail,GIS0100185,State Park Trail,"404",Castle Rock SP,Class I,Aggregate,140,Public,53.48424571010,3,,,,,,,0,,Herbaceous
1,31862,1,3473,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,2,Low,Redwood/Douglas fir
1,31863,1,3474,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31864,1,3475,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31865,1,3476,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31866,1,3477,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31867,1,3478,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31868,1,3479,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,4,High,Redwood/Douglas fir
1,31869,1,3480,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31870,1,3481,5219,Dool Trail,GIS0102713,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2008,Public,769.01551761600,3,,,,,,,2,Low,Redwood/Douglas fir
0,31879,0,3482,5223,Cascade Creek Trl,GIS0086101,State Park Trail,"222",Año Nuevo SP,,Native Material,201,Public,77.10837505140,3,,,,,,,0,,
0,31880,0,3483,5223,Cascade Creek Trl,GIS0086101,State Park Trail,"222",Año Nuevo SP,,Native Material,201,Public,77.10837505140,3,,,,,,,0,,
1,31913,1,3484,5233,Skyline To The Sea Trail,GIS0102971,State Park Road,"406",Big Basin Redwoods SP,Trl_Rdbed,Native Material,919,Public,352.00442120600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31914,1,3485,5233,Skyline To The Sea Trail,GIS0102971,State Park Road,"406",Big Basin Redwoods SP,Trl_Rdbed,Native Material,919,Public,352.00442120600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31915,1,3486,5233,Skyline To The Sea Trail,GIS0102971,State Park Road,"406",Big Basin Redwoods SP,Trl_Rdbed,Native Material,919,Public,352.00442120600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31916,1,3487,5233,Skyline To The Sea Trail,GIS0102971,State Park Road,"406",Big Basin Redwoods SP,Trl_Rdbed,Native Material,919,Public,352.00442120600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,31917,1,3488,5233,Skyline To The Sea Trail,GIS0102971,State Park Road,"406",Big Basin Redwoods SP,Trl_Rdbed,Native Material,919,Public,352.00442120600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32164,1,3489,5275,Blooms Creek Campground Rd,GIS0102688,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,142,,54.39743308670,3,,,,,,,2,Low,Redwood/Douglas fir
1,32165,1,3490,5275,Blooms Creek Campground Rd,GIS0102688,State Park Road,"406",Big Basin Redwoods SP,Campgrnd Rd,Asphalt,142,,54.39743308670,3,,,,,,,2,Low,Major Road
0,32198,0,3491,5288,Upper Escape Campground Loop Rd,GIS0104340,State Park Road,"405",Portola Redwoods SP,Campgrnd Rd,Asphalt,0,,270.96113756500,3,,,,,,,0,,
0,32199,0,3492,5288,Upper Escape Campground Loop Rd,GIS0104340,State Park Road,"405",Portola Redwoods SP,Campgrnd Rd,Asphalt,0,,270.96113756500,3,,,,,,,0,,
0,32200,0,3493,5288,Upper Escape Campground Loop Rd,GIS0104340,State Park Road,"405",Portola Redwoods SP,Campgrnd Rd,Asphalt,0,,270.96113756500,3,,,,,,,0,,
0,32201,0,3494,5288,Upper Escape Campground Loop Rd,GIS0104340,State Park Road,"405",Portola Redwoods SP,Campgrnd Rd,Asphalt,0,,270.96113756500,3,,,,,,,0,,
0,32230,1,3495,5294,Saratoga Toll Rd Trl,GIS0078417,State Park Road,"404",Castle Rock SP,Fire Rd,Aggregate,469,Public,179.74365608000,3,,,,,,,0,,Major Road
0,32231,1,3496,5294,Saratoga Toll Rd Trl,GIS0078417,State Park Road,"404",Castle Rock SP,Fire Rd,Aggregate,469,Public,179.74365608000,3,,,,,,,0,,Redwood/Douglas fir
0,32232,1,3497,5294,Saratoga Toll Rd Trl,GIS0078417,State Park Road,"404",Castle Rock SP,Fire Rd,Aggregate,469,Public,179.74365608000,3,,,,,,,0,,Redwood/Douglas fir
0,32242,1,3498,5299,Lifeguard Yard Parking,GIS0105179,State Park Road,"422",Twin Lakes SB,Service Rd,Asphalt,266,Public,101.45628564300,3,,,,,,,0,,Developed
0,32243,1,3499,5299,Lifeguard Yard Parking,GIS0105179,State Park Road,"422",Twin Lakes SB,Service Rd,Asphalt,266,Public,101.45628564300,3,,,,,,,0,,Developed
0,32244,1,3500,5299,Lifeguard Yard Parking,GIS0105179,State Park Road,"422",Twin Lakes SB,Service Rd,Asphalt,266,Public,101.45628564300,3,,,,,,,0,,Developed
0,32266,1,3501,5305,Schwan Lake Service Rd,GIS0105175,State Park Road,"422",Twin Lakes SB,Trl_Rdbed,Native Material,248,Public,94.83805891830,3,,,,,,,0,,Herbaceous
0,32267,1,3502,5305,Schwan Lake Service Rd,GIS0105175,State Park Road,"422",Twin Lakes SB,Trl_Rdbed,Native Material,248,Public,94.83805891830,3,,,,,,,0,,Herbaceous
0,32361,1,3503,5324,Maintenance Yard Access Rds,GIS0099388,State Park Road,"418",Henry Cowell Redwoods SP,Service Rd,Asphalt,511,Internal Use Only,195.26461240100,3,,,,,,,0,,Redwood/Douglas fir
0,32362,1,3504,5324,Maintenance Yard Access Rds,GIS0099388,State Park Road,"418",Henry Cowell Redwoods SP,Service Rd,Asphalt,511,Internal Use Only,195.26461240100,3,,,,,,,0,,Developed
0,32363,1,3505,5324,Maintenance Yard Access Rds,GIS0099388,State Park Road,"418",Henry Cowell Redwoods SP,Service Rd,Asphalt,511,Internal Use Only,195.26461240100,3,,,,,,,0,,Developed
0,32574,1,3506,5357,paved pathway,GIS0105152,State Park Road,"474",Lighthouse Field SB,Service Rd,Asphalt,66,Public,27.44019641960,3,,,,,,,0,,Developed
0,32575,1,3507,5357,paved pathway,GIS0105152,State Park Road,"474",Lighthouse Field SB,Service Rd,Asphalt,66,Public,27.44019641960,3,,,,,,,0,,Developed
0,32581,1,3508,5359,Baldwin Loop,GIS0101794,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,194,Public,74.03012751520,3,,,,,,,0,,Herbaceous
0,32582,1,3509,5359,Baldwin Loop,GIS0101794,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,194,Public,74.03012751520,3,,,,,,,0,,Herbaceous
1,32583,1,3510,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32584,1,3511,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32585,1,3512,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,2,Low,Redwood/Douglas fir
1,32586,1,3513,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32587,1,3514,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32588,1,3515,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Redwood/Douglas fir
1,32589,1,3516,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Redwood/Douglas fir
1,32590,1,3517,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Evergreen Hardwood
1,32591,1,3518,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32592,1,3519,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32593,1,3520,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32594,1,3521,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Evergreen Hardwood
1,32595,1,3522,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32596,1,3523,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,2,Low,Evergreen Hardwood
1,32597,1,3524,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32598,1,3525,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32599,1,3526,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32600,1,3527,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32601,1,3528,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32602,1,3529,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32603,1,3530,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32604,1,3531,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Pine/Cypress
1,32605,1,3532,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Pine/Cypress
1,32606,1,3533,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32607,1,3534,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32608,1,3535,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32609,1,3536,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,3,Moderate,Evergreen Hardwood
1,32610,1,3537,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Evergreen Hardwood
1,32611,1,3538,5360,Eagle Rock Trl,GIS0102716,State Park Trail,"406",Big Basin Redwoods SP,Class III,Native Material,7109,Public,2721.43257911000,3,,,,,,,4,High,Redwood/Douglas fir
0,32612,1,3539,5361,Graham Hill Trl,GIS0099343,State Park Road,"418",Henry Cowell Redwoods SP,Day Use Rd,Asphalt,216,,82.47785835450,3,,,,,,,0,,Evergreen Hardwood
0,32613,1,3540,5361,Graham Hill Trl,GIS0099343,State Park Road,"418",Henry Cowell Redwoods SP,Day Use Rd,Asphalt,216,,82.47785835450,3,,,,,,,0,,Evergreen Hardwood
0,32614,1,3541,5362,old farm rd at Baldwin Cr,GIS0101703,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,308,Public,117.77128862400,3,,,,,,,0,,Non-native Herbaceous
0,32615,1,3542,5362,old farm rd at Baldwin Cr,GIS0101703,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,308,Public,117.77128862400,3,,,,,,,0,,Riparian Shrub
0,32616,1,3543,5362,old farm rd at Baldwin Cr,GIS0101703,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,308,Public,117.77128862400,3,,,,,,,0,,Riparian Shrub
1,32694,1,3544,5370,,,,,,,,0,,465.21441010800,3,,"Hike, Bike, Horse",Road,N13,Changed from All Use,Approved,2,Low,Evergreen Hardwood
1,32695,1,3545,5370,,,,,,,,0,,465.21441010800,3,,"Hike, Bike, Horse",Road,N13,Changed from All Use,Approved,2,Low,Evergreen Hardwood
1,32785,1,3546,5376,Alder Trail Camp,GIS0102675,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,225,Public,85.53966551140,3,,,,,,,1,Unburned/Very Low,Riparian Forest
1,32786,1,3547,5376,Alder Trail Camp,GIS0102675,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,225,Public,85.53966551140,3,,,,,,,1,Unburned/Very Low,Riparian Forest
1,32849,1,3548,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,2,Low,Redwood/Douglas fir
1,32850,1,3549,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,2,Low,Redwood/Douglas fir
1,32851,1,3550,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,2,Low,Redwood/Douglas fir
1,32852,1,3551,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,2,Low,Redwood/Douglas fir
1,32853,1,3552,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32854,1,3553,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32855,1,3554,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,32856,1,3555,5383,Middle Ridge Rd,GIS0102837,State Park Road,"406",Big Basin Redwoods SP,Primitive Rd,Native Material,1887,Public,722.61743483900,3,,,,,,,3,Moderate,Redwood/Douglas fir
